code,report_type,release_date,analysis_year,manufacturer,device_name,device_type,title,content_title,sensor_modality,pixel_pitch_um,resolution_mp,resolution_x,resolution_y,optical_format,active_si_thickness_um,optical_stack_height_um,cfa_thickness_um,cfa_thickness_min_um,cfa_thickness_max_um,ocl_pitch_um,color_filter_pitch_um,grid_pitch_um,die_area_mm2,die_size_text,package_dimensions_text,cis_foundry,cis_process_nm,isp_process_nm,pixel_beol_metal_pitch_nm,pixel_sharing,pixel_architecture,transistors_per_pixel,subpixels_per_pixel,illumination,shutter,transfer_gate_type,is_stacked,has_dbi,has_dti,dti_type,dti_depth_um,dti_width_um,dti_width_nm,dti_aspect_ratio,dti_fill_material,dti_liner_material,dti_biasing,cfa_pattern,microlens_type,grid_material,metal_stack,has_hdr,has_lofic,has_pdaf,source_html,source_pdf,stack_config,tcad_profile
DEP-2305-801,DEP,2023-09-14T00:00:00.000+00:00,2023,Samsung,S5KHP3SP_CIS,CMOS Image Sensor,Samsung S5KHP3SP CMOS Image Sensor Device Essentials Plus,,cmos_image_sensor,0.56,,,,"1/1.4""",4.1,,,,,,,,,,,,,,,,quad_pixel,,,back_illuminated,,vertical_transfer_gate,true,,true,full_depth_front_dti,,,,46.0,polysilicon,tin,,bayer,gapless_ocl,w,,,,true,/Users/seongcheoljeong/Sensor_DB_TechInsight/techinsights_html_download_dep_a6pf30000009PYHAA2/html/reports/022_DEP-2305-801.html,/Users/seongcheoljeong/Sensor_DB_TechInsight/techinsights_html_download_dep_a6pf30000009PYHAA2/html/pdfs/022_DEP-2305-801/Samsung_S5KHP3SP_DEP-2305-801.pdf,/Users/seongcheoljeong/FDTD/sensor_db/generated_stack_configs/dep_2305_801_samsung_s5khp3sp_cis.json,/Users/seongcheoljeong/FDTD/sensor_db/generated_tcad_profiles/dep_2305_801_samsung_s5khp3sp_cis/profile.json
DEP-2305-802,DEP,2023-08-09T00:00:00.000+00:00,2023,Sony,XQ-DQ72_Dual-Rear-Cam2_CIS,CMOS Image Sensor,Sony 2-Layer Transistor Pixel (ExmorT) Device Essentials Plus,,cmos_image_sensor,1.12,48.0,,,"1/1.35""",4.4,1.8,,,,,2.24,,,,,,,,,,quad_pixel,12.0,,back_illuminated,,,true,true,true,full_depth_front_dti,3.9,0.097,97.0,,,tin,,quad_bayer,gapless_ocl,w,,,,true,/Users/seongcheoljeong/Sensor_DB_TechInsight/techinsights_html_download_dep_a6pf30000009PYHAA2/html/reports/023_DEP-2305-802.html,/Users/seongcheoljeong/Sensor_DB_TechInsight/techinsights_html_download_dep_a6pf30000009PYHAA2/html/pdfs/023_DEP-2305-802/Sony_2-Layer_Transistor_Pixel_DEP-2305-802.pdf,/Users/seongcheoljeong/FDTD/sensor_db/generated_stack_configs/dep_2305_802_sony_xq_dq72_dual_rear_cam2_cis.json,/Users/seongcheoljeong/FDTD/sensor_db/generated_tcad_profiles/dep_2305_802_sony_xq_dq72_dual_rear_cam2_cis/profile.json
DEP-2307-801,DEP,2024-04-26T00:00:00.000+00:00,2024,SK Hynix,Hi-5021Q,CMOS Image Sensor,SK hynix Hi-5021Q 50MP 0.70μm Pixel CMOS Image Sensor Device Essentials Plus,,cmos_image_sensor,0.7,50.0,,,,3.6,,,,,0.7,1.4,0.7,,,,,,,,,quad_pixel,12.0,,back_illuminated,,,true,true,true,partial_depth_back_dti,3.0,,,,,,,quad_bayer,gapless_ocl,w,,,,true,/Users/seongcheoljeong/Sensor_DB_TechInsight/techinsights_html_download_dep_a6pf30000009PYHAA2/html/reports/018_DEP-2307-801.html,/Users/seongcheoljeong/Sensor_DB_TechInsight/techinsights_html_download_dep_a6pf30000009PYHAA2/html/pdfs/018_DEP-2307-801/SK_hynix_Hi-5021Q_DEP-2307-801.pdf,/Users/seongcheoljeong/FDTD/sensor_db/generated_stack_configs/dep_2307_801_sk_hynix_hi_5021q.json,/Users/seongcheoljeong/FDTD/sensor_db/generated_tcad_profiles/dep_2307_801_sk_hynix_hi_5021q/profile.json
DEP-2310-801,DEP,2024-04-02T00:00:00.000+00:00,2024,Unknown,AT-OX03D4C-5183YUV-VBO_Cam,Image Sensor,"OmniVision OX03D4C 1/4"" 3MP 2.1μm Pixel CMOS Image Sensor Device Essentials Plus",,cmos_image_sensor,2.1,3.0,,,"1/4""",2.9,,,,,,,,,,,,,,,,standalone,13.0,2,back_illuminated,,vertical_transfer_gate,true,true,true,partial_depth_back_dti,,,,,oxide,,,,gapless_ocl,w,,true,,,/Users/seongcheoljeong/Sensor_DB_TechInsight/techinsights_html_download_dep_a6pf30000009PYHAA2/html/reports/019_DEP-2310-801.html,/Users/seongcheoljeong/Sensor_DB_TechInsight/techinsights_html_download_dep_a6pf30000009PYHAA2/html/pdfs/019_DEP-2310-801/OmniVision_OX03D4C_DEP-2310-801.pdf,/Users/seongcheoljeong/FDTD/sensor_db/generated_stack_configs/dep_2310_801_unknown_at_ox03d4c_5183yuv_vbo_cam.json,/Users/seongcheoljeong/FDTD/sensor_db/generated_tcad_profiles/dep_2310_801_unknown_at_ox03d4c_5183yuv_vbo_cam/profile.json
DEP-2401-801,DEP,2024-07-17T00:00:00.000+00:00,2024,Galaxycore Inc,KJ5n_Front-Cam_CIS,CMOS Image Sensor,Galaxycore GC32E1 Device Essentials Plus,,cmos_image_sensor,0.7,,,,"1/3.1""",2.7,,,,,0.7,1.4,0.7,,,,,,,,,quad_pixel,12.0,,,,,,,true,partial_depth_back_dti,1.8,,,,,,,quad_bayer,gapless_ocl,tin,,,,,/Users/seongcheoljeong/Sensor_DB_TechInsight/techinsights_html_download_dep_a6pf30000009PYHAA2/html/reports/014_DEP-2401-801.html,/Users/seongcheoljeong/Sensor_DB_TechInsight/techinsights_html_download_dep_a6pf30000009PYHAA2/html/pdfs/014_DEP-2401-801/Galaxycore_GC32E1_DEP-2401-801.pdf,/Users/seongcheoljeong/FDTD/sensor_db/generated_stack_configs/dep_2401_801_galaxycore_inc_kj5n_front_cam_cis.json,/Users/seongcheoljeong/FDTD/sensor_db/generated_tcad_profiles/dep_2401_801_galaxycore_inc_kj5n_front_cam_cis/profile.json
DEP-2401-802,DEP,2024-05-17T00:00:00.000+00:00,2024,Prophesee,PEK3X320CDMP_Cam_CIS,CMOS Image Sensor,Prophesee GenX320 Device Essentials Plus,,event_image_sensor,6.3,,320,320,,5.8,,,,,3.15,,,,,,,,,,,standalone,,,back_illuminated,,,true,true,true,full_depth_front_dti,0.19,,,31.5,,,biased,monochrome,gapless_ocl,w,,true,,,/Users/seongcheoljeong/Sensor_DB_TechInsight/techinsights_html_download_dep_a6pf30000009PYHAA2/html/reports/017_DEP-2401-802.html,/Users/seongcheoljeong/Sensor_DB_TechInsight/techinsights_html_download_dep_a6pf30000009PYHAA2/html/pdfs/017_DEP-2401-802/Prophesee_GenX320_DEP-2401-802.pdf,/Users/seongcheoljeong/FDTD/sensor_db/generated_stack_configs/dep_2401_802_prophesee_pek3x320cdmp_cam_cis.json,/Users/seongcheoljeong/FDTD/sensor_db/generated_tcad_profiles/dep_2401_802_prophesee_pek3x320cdmp_cam_cis/profile.json
DEP-2403-801,DEP,2024-07-09T00:00:00.000+00:00,2024,OmniVision,OV50H,CMOS Image Sensor,OmniVision OV50H Device Essentials Plus,,cmos_image_sensor,1.2,50.0,,,"1/1.3""",3.0,,,,,2.4,2.4,2.4,,,,,,,,,four_shared,2.0,,back_illuminated,,,true,true,true,partial_depth_back_dti,,,,,oxide,,,bayer,gapless_ocl,tin,,true,,true,/Users/seongcheoljeong/Sensor_DB_TechInsight/techinsights_html_download_dep_a6pf30000009PYHAA2/html/reports/016_DEP-2403-801.html,/Users/seongcheoljeong/Sensor_DB_TechInsight/techinsights_html_download_dep_a6pf30000009PYHAA2/html/pdfs/016_DEP-2403-801/OmniVision_OV50H_DEP-2403-801.pdf,/Users/seongcheoljeong/FDTD/sensor_db/generated_stack_configs/dep_2403_801_omnivision_ov50h.json,/Users/seongcheoljeong/FDTD/sensor_db/generated_tcad_profiles/dep_2403_801_omnivision_ov50h/profile.json
DEP-2405-801,DEP,2024-10-08T00:00:00.000+00:00,2024,Samsung,S5K1H1SB_CIS,CMOS Image Sensor,Samsung ISOCELL Auto 1H1 (S5K1H1SB) Device Essentials Plus,,cmos_image_sensor,2.1,8.3,,,"1/1.7""",2.9,1.8,,,,,,,,,,,,,,,standalone,,,back_illuminated,,vertical_transfer_gate,true,,true,full_depth_front_dti,2.6,0.125,125.0,,,,,bayer,gapless_ocl,w,,true,true,,/Users/seongcheoljeong/Sensor_DB_TechInsight/techinsights_html_download_dep_a6pf30000009PYHAA2/html/reports/013_DEP-2405-801.html,/Users/seongcheoljeong/Sensor_DB_TechInsight/techinsights_html_download_dep_a6pf30000009PYHAA2/html/pdfs/013_DEP-2405-801/Samsung_1H1_DEP-2405-801.pdf,/Users/seongcheoljeong/FDTD/sensor_db/generated_stack_configs/dep_2405_801_samsung_s5k1h1sb_cis.json,/Users/seongcheoljeong/FDTD/sensor_db/generated_tcad_profiles/dep_2405_801_samsung_s5k1h1sb_cis/profile.json
DEP-2407-801,DEP,2024-12-23T00:00:00.000+00:00,2024,SmartSens,SC100AT-CS1AF00,Image Sensors,SmartSens SC100AT Device Essentials Plus,SmartSens SC100AT Monolithic Back-Illuminated CMOS Image Sensor,cmos_image_sensor,3.0,1.3,44000,1,"1/3.7""",2.3,,,,,,,,27.29,5.71 mm × 4.78 mm ( 27.29 mm2),,,,,,,standalone,5.0,,back_illuminated,,,,,true,back_dti,,,,,,tin,,bayer,gapless_ocl,w,,true,,,/Users/seongcheoljeong/Sensor_DB_TechInsight/techinsights_html_download_dep_a6pf30000009PYHAA2/html/reports/012_DEP-2407-801.html,,/Users/seongcheoljeong/FDTD/sensor_db/generated_stack_configs/dep_2407_801_smartsens_sc100at_cs1af00.json,/Users/seongcheoljeong/FDTD/sensor_db/generated_tcad_profiles/dep_2407_801_smartsens_sc100at_cs1af00/profile.json
DEP-2409-801,DEP,2025-02-04T00:00:00.000+00:00,2025,Samsung,S5KGNJSP03_CIS,CMOS Image Sensor,Samsung ISOCELL GNJ (S5KGNJ) Device Essentials Plus,Samsung S5KGNJ Stacked Back-Illuminated ISOCELL CMOS Image Sensor,cmos_image_sensor,1.0,50.0,89000,1,,4.2,,,,,,,1.0,68.4,9.53 mm × 7.18 mm (68.4 mm^2^),,,,,,,super_qpd,15.0,4,back_illuminated,,dual_vertical_transfer_gate,true,,true,full_depth_front_dti,4.1,0.0879,87.9,47.0,new_material_unspecified,tin,,bayer,high_precision,w,8 Cu,,,true,/Users/seongcheoljeong/Sensor_DB_TechInsight/techinsights_html_download_dep_a6pf30000009PYHAA2/html/reports/011_DEP-2409-801.html,,/Users/seongcheoljeong/FDTD/sensor_db/generated_stack_configs/dep_2409_801_samsung_s5kgnjsp03_cis.json,/Users/seongcheoljeong/FDTD/sensor_db/generated_tcad_profiles/dep_2409_801_samsung_s5kgnjsp03_cis/profile.json
DEP-2411-801,DEP,2025-03-24T00:00:00.000+00:00,2025,OmniVision,OX08D10,CMOS Image Sensor,Omnivision OX08D10 Device Essentials Plus,OmniVision OX08D10 stacked Back-Illuminated CMOS Image Sensor with TheiaCel Technology,cmos_image_sensor,2.1,8.0,14000,2,"1/1.73""",3.0,,0.58,0.58,2.8,,,,53.96,9.32 mm × 5.79 mm (53.96 mm^2^),,,,,,,standalone,,,back_illuminated,,,true,true,true,partial_depth_back_dti,2.3,0.19,190.0,,oxide,,,,ocl,w,8 Cu + 1 Cu DBI pad,true,true,,/Users/seongcheoljeong/Sensor_DB_TechInsight/techinsights_html_download_dep_a6pf30000009PYHAA2/html/reports/010_DEP-2411-801.html,,/Users/seongcheoljeong/FDTD/sensor_db/generated_stack_configs/dep_2411_801_omnivision_ox08d10.json,/Users/seongcheoljeong/FDTD/sensor_db/generated_tcad_profiles/dep_2411_801_omnivision_ox08d10/profile.json
DEP-2412-801,DEP,2025-04-21T00:00:00.000+00:00,2025,Sony,IMX900,CMOS Image Sensor,Sony IMX900 Device Essentials Plus,Sony IMX900-AMR Stacked Back-Illuminated Voltage Domain Global Shutter CMOS Image Sensor,global_shutter_cis,2.25,3.2,,,"1/3.1""",6.0,3.6,,,,,,,42.73,7.59 mm × 5.63 mm (42.73 mm^2^),,,,,,,quad_pixel,6.0,,back_illuminated,global,,true,true,true,full_depth_front_dti,1.9,0.185,185.0,25.6,oxide,,,monochrome,gapless_ocl,w,"8 Cu + 2 MIM capacitor’s electrodes (Ta-based/TiN, TiN) +1 Al + 1 Cu DBI pad",true,,,/Users/seongcheoljeong/Sensor_DB_TechInsight/techinsights_html_download_dep_a6pf30000009PYHAA2/html/reports/009_DEP-2412-801.html,,/Users/seongcheoljeong/FDTD/sensor_db/generated_stack_configs/dep_2412_801_sony_imx900.json,/Users/seongcheoljeong/FDTD/sensor_db/generated_tcad_profiles/dep_2412_801_sony_imx900/profile.json
DEP-2504-801,DEP,2025-10-10T00:00:00.000+00:00,2025,Sony,IMX487-AAMJ-C,Image Sensors,Sony IMX487 Device Essentials Plus,Sony IMX487 Stacked Back-Illuminated Charge Domain Global Shutter CMOS Image Sensor,global_shutter_cis,2.74,,28500,1,"2/3""",3.1,3.9,,,,1.3,,,150.02,13.54 mm × 11.08 mm (150.02 mm^2^),,,,,,,four_shared,20.0,,back_illuminated,global,vertical_transfer_gate,true,true,true,full_depth_front_dti,3.0,,,,polysilicon,tin,,monochrome,ocl,w,6 Cu + 1 Al + 1 Cu DBI pad,,,,/Users/seongcheoljeong/Sensor_DB_TechInsight/techinsights_html_download_dep_a6pf30000009PYHAA2/html/reports/005_DEP-2504-801.html,,/Users/seongcheoljeong/FDTD/sensor_db/generated_stack_configs/dep_2504_801_sony_imx487_aamj_c.json,/Users/seongcheoljeong/FDTD/sensor_db/generated_tcad_profiles/dep_2504_801_sony_imx487_aamj_c/profile.json
DEP-2505-802,DEP,2025-09-17T00:00:00.000+00:00,2025,SmartSens,SC550XS,CMOS Image Sensor,SmartSens SC550XS Device Essentials Plus,"SmartSens SC550XS 50 MP, 1.00 µm pixel CMOS Image Sensor",cmos_image_sensor,1.0,50.0,22500,3,"1/1.56""",2.9,2.1,0.63,,,2.0,2.0,2.0,71.46,9.54 mm × 7.49 mm (71.46 mm^2^),,,,,,,four_shared,,,back_illuminated,,,true,true,true,partial_depth_back_dti,0.18,0.18,180.0,,,,,bayer,gapless_ocl,tin,"7 Cu, 1 Al + 1 Cu DBI",true,,,/Users/seongcheoljeong/Sensor_DB_TechInsight/techinsights_html_download_dep_a6pf30000009PYHAA2/html/reports/007_DEP-2505-802.html,,/Users/seongcheoljeong/FDTD/sensor_db/generated_stack_configs/dep_2505_802_smartsens_sc550xs.json,/Users/seongcheoljeong/FDTD/sensor_db/generated_tcad_profiles/dep_2505_802_smartsens_sc550xs/profile.json
DEP-2506-801,DEP,2025-10-14T00:00:00.000+00:00,2025,Samsung,JNP (S5KJNP),CMOS Image Sensor,Samsung ISOCELL JNP Device Essentials Plus,Samsung ISOCELL JNP CMOS Image Sensor with Metaphotonic Structure Replacing Microlens,cmos_image_sensor,0.64,,11000,1,"1/2.76""",3.8,,,0.65,0.82,,,,30.9,6.49 mm × 4.76 mm (30.9 mm^2^),,,,,,,eight_shared,3.0,,back_illuminated,,dual_vertical_transfer_gate,true,,true,full_depth_front_dti,3.8,0.096,96.0,29.6,,tin,,bayer,ocl,w,8 Cu,,,,/Users/seongcheoljeong/Sensor_DB_TechInsight/techinsights_html_download_dep_a6pf30000009PYHAA2/html/reports/004_DEP-2506-801.html,,/Users/seongcheoljeong/FDTD/sensor_db/generated_stack_configs/dep_2506_801_samsung_jnp_s5kjnp.json,/Users/seongcheoljeong/FDTD/sensor_db/generated_tcad_profiles/dep_2506_801_samsung_jnp_s5kjnp/profile.json
DEP-2511-801,DEP,2026-03-04T00:00:00.000+00:00,2026,Samsung,HP5,CMOS Image Sensor,Samsung ISOCELL HP5 Device Essentials Plus,Samsung ISOCELL HP5 Stacked Back-Illuminated ISOCELL CMOS Image Sensor,cmos_image_sensor,0.5,200.0,36000,5,"1/1.56""",4.0,1.5,,,,,,,68.19,9.51 mm × 7.17 mm (68.19 mm^2^),,,,,,,eight_shared,,,back_illuminated,,dual_vertical_transfer_gate,true,,true,full_depth_front_dti,4.2,0.0954,95.4,44.0,,tin,,bayer,high_precision,w,8 Cu,,,true,/Users/seongcheoljeong/Sensor_DB_TechInsight/techinsights_html_download_dep_a6pf30000009PYHAA2/html/reports/003_DEP-2511-801.html,,/Users/seongcheoljeong/FDTD/sensor_db/generated_stack_configs/dep_2511_801_samsung_hp5.json,/Users/seongcheoljeong/FDTD/sensor_db/generated_tcad_profiles/dep_2511_801_samsung_hp5/profile.json
DEP-2511-802,DEP,2026-04-09T00:00:00.000+00:00,2026,STMicroelectronics,56G812A1A_CIS,CMOS Image Sensor,STMicroelectronics 56G812A1A (iPhone 17 Pro Max) Device Essentials Plus,STMicroelectronics 56G812A1A Stacked Back-Illuminated Global Shutter Infrared Image Sensor,global_shutter_cis,2.9,,45000,1,,9.7,,,,,,,,21.1,4.90 mm × 4.30 mm ( 21.1 mm 2 ),,,,,,,standalone,,,back_illuminated,global,,true,true,true,full_depth_front_dti,0.48,0.48,480.0,,metal,,,,high_precision,w,7 Cu + 1 Cu DBI pad,,,,/Users/seongcheoljeong/Sensor_DB_TechInsight/techinsights_html_download_dep_a6pf30000009PYHAA2/html/reports/002_DEP-2511-802.html,,/Users/seongcheoljeong/FDTD/sensor_db/generated_stack_configs/dep_2511_802_stmicroelectronics_56g812a1a_cis.json,/Users/seongcheoljeong/FDTD/sensor_db/generated_tcad_profiles/dep_2511_802_stmicroelectronics_56g812a1a_cis/profile.json
DEP-2602-801,DEP,2029-02-11T00:00:00.000+00:00,0,OmniVision,OX05C1S_CIS,CMOS Image Sensor,Technical Report: OmniVision OX05C1S Device Essentials Plus,,cmos_image_sensor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/seongcheoljeong/Sensor_DB_TechInsight/techinsights_html_download_dep_a6pf30000009PYHAA2/html/reports/046_DEP-2602-801.html,,,
DEP-2603-801,DEP,2029-03-04T00:00:00.000+00:00,0,Samsung,JN5,CMOS Image Sensor,Technical Report: OmniVision OV50X Device Essentials Plus,,cmos_image_sensor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/seongcheoljeong/Sensor_DB_TechInsight/techinsights_html_download_dep_a6pf30000009PYHAA2/html/reports/047_DEP-2603-801.html,,,
DEP-2606-801,DEP,2029-06-01T00:00:00.000+00:00,0,Sony,LYT-901,CMOS Image Sensor,Technical Report: Sony LYT-901 Device Essentials Plus,,cmos_image_sensor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/seongcheoljeong/Sensor_DB_TechInsight/techinsights_html_download_dep_a6pf30000009PYHAA2/html/reports/048_DEP-2606-801.html,,,
EXR-2603-803,EXR,2026-05-06T00:00:00.000+00:00,2026,Ring,Wired Video Doorbell Pro (3rd Gen),Doorbell,OmniVision OS12A10 Exploratory Analysis,"OmniVision OS12A10 12 MP, 2.00 µm Pixel Pitch Monolithic CMOS Image Sensor",nir_cis,2.0,12.0,,,,3.5,2.5,,,,,,,75.0,9.38 mm × 8.00 mm (75.0 mm^2^),35.0 mm × 26.1 mm × 16.4 mm thick,XMC,65.0,,180.0,,,,,back_illuminated,,,,,true,back_dti,,,,,,,,bayer,ocl,tin,"4 Cu, 1 back Al grid/light shield",,,,/Users/seongcheoljeong/Sensor_DB_TechInsight/techinsights_html_download_devices_a6pf30000000GqhAAE/html/reports/003_EXR-2603-803.html,,/Users/seongcheoljeong/FDTD/sensor_db/generated_stack_configs/exr_2603_803_ring_wired_video_doorbell_pro_3rd_gen.json,/Users/seongcheoljeong/FDTD/sensor_db/generated_tcad_profiles/exr_2603_803_ring_wired_video_doorbell_pro_3rd_gen/profile.json
